customer_id,full_name,email,phone,city,customer_status,created_at,updated_at
CUS0003556,Ngô Long,customer0003556@example.com,0645043865,Hải Phòng,active,2025-10-22 09:35:14,2026-08-06 09:35:14
CUS0002195,Hoàng Phong,customer0002195@example.com,0814466803,TP. Hồ Chí Minh,active,2024-12-28 09:35:14,2026-07-31 09:35:14
CUS0007863,Đỗ Thảo,customer0007863@example.com,0607991640,Nha Trang,active,2025-09-19 09:35:14,2026-08-04 09:35:14
CUS0006907,Phan An,customer0006907@example.com,0817335169,Hải Phòng,active,2026-01-25 09:35:14,2026-08-01 09:35:14
CUS0002868,Lê Giang,customer0002868@example.com,0897498719,Đà Nẵng,active,2024-10-24 09:35:14,2026-08-02 09:35:14
CUS0002527,Phạm Mai,customer0002527@example.com,0706252842,Nha Trang,active,2025-03-23 09:35:14,2026-07-31 09:35:14
CUS0007795,Dương Bình,customer0007795@example.com,0914159423,Hà Nội,active,2025-11-03 09:35:14,2026-08-06 09:35:14
CUS0005398,Lê Khánh,customer0005398@example.com,0949192117,Cần Thơ,inactive,2025-03-07 09:35:14,2026-08-04 09:35:14
CUS0011890,Lê Bình,customer0011890@example.com,0660776392,Vũng Tàu,active,2026-08-02 09:35:14,2026-08-05 09:35:14
CUS0001169,Huỳnh Yến,customer0001169@example.com,0846942160,Hà Nội,active,2025-10-15 09:35:14,2026-07-31 09:35:14
CUS0004145,Dương Dũng,customer0004145@example.com,0901010125,Nha Trang,active,2025-05-20 09:35:14,2026-07-31 09:35:14
CUS0000085,Đỗ Ngọc,customer0000085@example.com,0337294062,Hải Phòng,active,2025-06-09 09:35:14,2026-07-31 09:35:14
CUS0003150,Nguyễn Dũng,customer0003150@example.com,0576773703,TP. Hồ Chí Minh,active,2026-06-15 09:35:14,2026-08-01 09:35:14
CUS0009308,Lê Dũng,customer0009308@example.com,0752668282,Huế,blocked,2025-05-14 09:35:14,2026-08-04 09:35:14
CUS0000881,Đỗ Chiến,customer0000881@example.com,0867049956,Nha Trang,active,2026-04-12 09:35:14,2026-08-06 09:35:14
CUS0006755,Nguyễn Phong,customer0006755@example.com,0635455991,Nha Trang,active,2025-06-23 09:35:14,2026-08-02 09:35:14
CUS0010473,Ngô Quân,customer0010473@example.com,0432798851,Huế,active,2025-09-18 09:35:14,2026-08-03 09:35:14
CUS0001468,Đỗ Khánh,customer0001468@example.com,0584358629,Cần Thơ,active,2024-09-04 09:35:14,2026-08-04 09:35:14
CUS0008795,Phan Long,customer0008795@example.com,0651957406,Nha Trang,active,2024-08-13 09:35:14,2026-08-01 09:35:14
CUS0006959,Dương Hiếu,customer0006959@example.com,0770813585,Đà Nẵng,active,2026-01-23 09:35:14,2026-08-01 09:35:14
CUS0006796,Hồ Dũng,customer0006796@example.com,0398085097,TP. Hồ Chí Minh,active,2024-09-13 09:35:14,2026-08-03 09:35:14
CUS0004327,Hoàng Trung,customer0004327@example.com,0969044424,TP. Hồ Chí Minh,active,2025-01-25 09:35:14,2026-07-31 09:35:14
CUS0004045,Hoàng Linh,customer0004045@example.com,0502518734,Cần Thơ,inactive,2025-11-21 09:35:14,2026-08-05 09:35:14
CUS0004138,Trần Hạnh,customer0004138@example.com,0617245742,Nha Trang,active,2025-04-11 09:35:14,2026-08-03 09:35:14
CUS0003040,Nguyễn Hà,customer0003040@example.com,0342503887,Hà Nội,inactive,2026-04-16 09:35:14,2026-08-03 09:35:14
CUS0010633,Lê Nam,customer0010633@example.com,0922288299,TP. Hồ Chí Minh,active,2024-09-10 09:35:14,2026-08-02 09:35:14
CUS0010253,Lê Phong,customer0010253@example.com,0429697164,TP. Hồ Chí Minh,active,2025-10-08 09:35:14,2026-08-06 09:35:14
CUS0000580,Ngô Dũng,customer0000580@example.com,0644480177,TP. Hồ Chí Minh,active,2026-07-26 09:35:14,2026-08-02 09:35:14
CUS0008438,Nguyễn Yến,customer0008438@example.com,0663912536,Đà Nẵng,active,2026-06-17 09:35:14,2026-08-03 09:35:14
CUS0008852,Vũ Khánh,customer0008852@example.com,0676691439,Cần Thơ,active,2025-06-03 09:35:14,2026-07-31 09:35:14
CUS0005139,Lê Chiến,customer0005139@example.com,0526886695,Hải Phòng,active,2025-04-28 09:35:14,2026-08-06 09:35:14
CUS0011936,Hoàng Hiếu,customer0011936@example.com,0828034748,Hà Nội,active,2024-11-05 09:35:14,2026-08-02 09:35:14
CUS0011804,Phan An,customer0011804@example.com,0774280168,Hà Nội,active,2025-10-13 09:35:14,2026-07-31 09:35:14
CUS0004158,Dương Hoàng,customer0004158@example.com,0542063439,TP. Hồ Chí Minh,active,2024-10-10 09:35:14,2026-08-02 09:35:14
CUS0005801,Trần Dũng,customer0005801@example.com,0498372378,Huế,active,2025-08-04 09:35:14,2026-08-06 09:35:14
CUS0000414,Huỳnh Dũng,customer0000414@example.com,0618318582,Đà Nẵng,active,2026-06-08 09:35:14,2026-08-06 09:35:14
CUS0000403,Phan Hoàng,customer0000403@example.com,0743349787,Vũng Tàu,inactive,2025-06-13 09:35:14,2026-08-05 09:35:14
CUS0004429,Phạm Thảo,customer0004429@example.com,0678505113,Cần Thơ,active,2024-08-26 09:35:14,2026-08-01 09:35:14
CUS0002085,Phan Dũng,customer0002085@example.com,0972844931,Hải Phòng,active,2026-05-20 09:35:14,2026-08-01 09:35:14
CUS0003058,Huỳnh Giang,customer0003058@example.com,0347864211,Cần Thơ,active,2025-06-13 09:35:14,2025-10-31 09:35:14
CUS0009007,Đỗ Thảo,customer0009007@example.com,0561093366,Huế,active,2026-04-09 09:35:14,2026-08-04 09:35:14
CUS0000165,Trần Linh,customer0000165@example.com,0417222002,Vũng Tàu,active,2026-07-23 09:35:14,2026-08-03 09:35:14
CUS0010721,Ngô Linh,customer0010721@example.com,0972394855,Hải Phòng,active,2025-01-06 09:35:14,2026-08-05 09:35:14
CUS0004303,Phạm Giang,customer0004303@example.com,0433141878,Hải Phòng,blocked,2026-04-18 09:35:14,2026-08-05 09:35:14
CUS0007453,Nguyễn Trung,customer0007453@example.com,0600230680,Vũng Tàu,active,2024-11-15 09:35:14,2026-08-01 09:35:14
CUS0008991,Đỗ An,customer0008991@example.com,0999365854,Vũng Tàu,active,2026-08-01 09:35:14,2026-08-06 09:35:14
CUS0003318,Lê Khánh,customer0003318@example.com,0433221930,Hải Phòng,active,2026-01-02 09:35:14,2026-08-06 09:35:14
CUS0009637,Trần Yến,customer0009637@example.com,0397388927,Hải Phòng,active,2025-03-18 09:35:14,2026-08-05 09:35:14
CUS0003935,Võ Hà,customer0003935@example.com,0971798088,Vũng Tàu,active,2025-08-10 09:35:14,2026-08-05 09:35:14
CUS0007929,Đặng Vân,customer0007929@example.com,0743804535,Vũng Tàu,active,2025-03-24 09:35:14,2026-08-02 09:35:14
CUS0001335,Dương Nam,customer0001335@example.com,0985593104,Huế,active,2025-06-12 09:35:14,2026-07-31 09:35:14
CUS0009245,Võ Sơn,customer0009245@example.com,0946130824,Cần Thơ,active,2025-10-30 09:35:14,2026-08-06 09:35:14
CUS0000754,Hoàng Việt,customer0000754@example.com,0519526447,Cần Thơ,active,2025-11-15 09:35:14,2026-08-02 09:35:14
CUS0003065,Phạm Quân,customer0003065@example.com,0968103088,Nha Trang,active,2024-11-21 09:35:14,2026-07-31 09:35:14
CUS0000707,Huỳnh An,customer0000707@example.com,0336335031,Cần Thơ,active,2026-07-17 09:35:14,2026-07-31 09:35:14
CUS0003492,Võ Phong,customer0003492@example.com,0887631729,Huế,active,2025-06-19 09:35:14,2026-08-02 09:35:14
CUS0004574,Phan Tuấn,customer0004574@example.com,0890151596,Vũng Tàu,active,2026-07-27 09:35:14,2026-08-04 09:35:14
CUS0004890,Hồ Mai,customer0004890@example.com,0999386096,TP. Hồ Chí Minh,active,2025-04-17 09:35:14,2026-08-04 09:35:14
CUS0003152,Dương Hải,customer0003152@example.com,0509162469,TP. Hồ Chí Minh,active,2025-05-08 09:35:14,2026-08-01 09:35:14
CUS0011244,Huỳnh Hoàng,customer0011244@example.com,0694667325,Đà Nẵng,active,2025-04-06 09:35:14,2026-08-03 09:35:14
CUS0003800,Hoàng Bình,customer0003800@example.com,0848241230,Nha Trang,active,2026-07-25 09:35:14,2026-08-03 09:35:14
CUS0004023,Võ Nam,customer0004023@example.com,0882170367,Vũng Tàu,active,2026-07-22 09:35:14,2026-08-06 09:35:14
CUS0001075,Dương Mai,customer0001075@example.com,0357075133,Hà Nội,active,2025-03-06 09:35:14,2026-01-02 09:35:14
CUS0009698,Đỗ Giang,customer0009698@example.com,0459463410,Hải Phòng,inactive,2025-04-21 09:35:14,2026-08-02 09:35:14
CUS0003439,Phan Việt,customer0003439@example.com,0598147551,Cần Thơ,active,2026-07-14 09:35:14,2026-08-01 09:35:14
CUS0008881,Nguyễn Long,customer0008881@example.com,0945030734,Nha Trang,active,2025-04-30 09:35:14,2026-08-04 09:35:14
CUS0011303,Đỗ Dũng,customer0011303@example.com,0575248266,TP. Hồ Chí Minh,active,2025-06-28 09:35:14,2026-08-06 09:35:14
CUS0007392,Huỳnh Linh,customer0007392@example.com,0301981937,Nha Trang,active,2024-08-13 09:35:14,2026-08-04 09:35:14
CUS0002430,Hồ Hiếu,customer0002430@example.com,0737809796,Huế,active,2024-11-18 09:35:14,2026-07-31 09:35:14
CUS0000247,Lê Sơn,customer0000247@example.com,0509798750,Cần Thơ,active,2026-05-04 09:35:14,2026-08-02 09:35:14
CUS0003816,Hồ Chiến,customer0003816@example.com,0918382356,Cần Thơ,active,2025-08-04 09:35:14,2026-08-04 09:35:14
CUS0005520,Lê Minh,customer0005520@example.com,0674842384,Hải Phòng,active,2026-07-16 09:35:14,2026-08-01 09:35:14
CUS0003633,Nguyễn Bình,customer0003633@example.com,0397129736,Hải Phòng,active,2025-10-31 09:35:14,2026-08-05 09:35:14
CUS0011993,Võ Sơn,customer0011993@example.com,0791804696,TP. Hồ Chí Minh,active,2026-06-30 09:35:14,2026-08-05 09:35:14
CUS0002263,Phan An,customer0002263@example.com,0585833178,Hà Nội,active,2024-11-23 09:35:14,2026-08-06 09:35:14
CUS0002247,Võ Nga,customer0002247@example.com,0974741813,Cần Thơ,active,2026-05-31 09:35:14,2026-08-02 09:35:14
CUS0000836,Phạm Thảo,customer0000836@example.com,0839505422,Hải Phòng,active,2025-03-08 09:35:14,2026-08-03 09:35:14
CUS0000433,Đặng Trang,customer0000433@example.com,0537457141,Đà Nẵng,active,2026-06-23 09:35:14,2026-08-03 09:35:14
CUS0011250,Hồ An,customer0011250@example.com,0514875476,Huế,active,2025-12-14 09:35:14,2026-07-31 09:35:14
CUS0001174,Nguyễn Hà,customer0001174@example.com,0753797393,Hà Nội,active,2025-08-11 09:35:14,2026-08-01 09:35:14
CUS0006054,Đỗ Hiếu,email_khong_hop_le,0669610695,Hải Phòng,active,2025-07-26 09:35:14,2026-08-04 09:35:14
CUS0004657,Đặng Dũng,customer0004657@example.com,0603679277,Vũng Tàu,active,2024-12-31 09:35:14,2026-08-05 09:35:14
CUS0007251,Lê Hùng,customer0007251@example.com,0381442341,Cần Thơ,active,2026-01-02 09:35:14,2026-08-04 09:35:14
CUS0007945,Ngô Yến,customer0007945@example.com,0716285899,Đà Nẵng,active,2025-07-06 09:35:14,2026-08-04 09:35:14
CUS0004960,Hồ Việt,customer0004960@example.com,0367346568,Hải Phòng,active,2024-10-18 09:35:14,2026-08-06 09:35:14
CUS0011761,Phan Hải,customer0011761@example.com,0859408561,Hải Phòng,active,2025-09-22 09:35:14,2026-08-04 09:35:14
CUS0007439,Trần Nga,customer0007439@example.com,0780771893,Cần Thơ,active,2025-09-14 09:35:14,2026-08-03 09:35:14
CUS0011879,Đỗ Việt,customer0011879@example.com,0907670762,Vũng Tàu,active,2026-02-07 09:35:14,2026-08-02 09:35:14
CUS0005184,Nguyễn Tuấn,customer0005184@example.com,0945816077,Hải Phòng,active,2026-06-10 09:35:14,2026-08-05 09:35:14
CUS0003408,Đặng Phong,customer0003408@example.com,0992335847,Hà Nội,active,2026-03-23 09:35:14,2026-08-01 09:35:14
CUS0002730,Lê Long,customer0002730@example.com,0345520300,Huế,active,2026-04-27 09:35:14,2026-08-04 09:35:14
CUS0011903,Ngô Hạnh,customer0011903@example.com,0612565730,Hà Nội,active,2025-09-16 09:35:14,2026-08-02 09:35:14
CUS0000434,Võ Dũng,customer0000434@example.com,0661078842,Vũng Tàu,active,2025-11-12 09:35:14,2026-07-31 09:35:14
CUS0005322,Hoàng Trung,customer0005322@example.com,0331912398,Cần Thơ,active,2025-05-11 09:35:14,2026-08-03 09:35:14
CUS0009114,Huỳnh Thảo,customer0009114@example.com,0506315657,TP. Hồ Chí Minh,active,2025-03-31 09:35:14,2026-08-01 09:35:14
CUS0011853,Đỗ Minh,customer0011853@example.com,0449718952,Cần Thơ,blocked,2025-12-07 09:35:14,2026-07-31 09:35:14
CUS0010356,Bùi An,customer0010356@example.com,0908278567,Cần Thơ,active,2024-09-05 09:35:14,2026-08-06 09:35:14
CUS0011886,Phạm Giang,customer0011886@example.com,0808843078,Hải Phòng,active,2025-06-24 09:35:14,2026-08-04 09:35:14
CUS0010843,Ngô Yến,customer0010843@example.com,0680531763,TP. Hồ Chí Minh,active,2026-01-24 09:35:14,2026-08-01 09:35:14
CUS0008983,Bùi Tuấn,customer0008983@example.com,0867009451,Cần Thơ,active,2025-12-05 09:35:14,2026-07-31 09:35:14
CUS0004003,Nguyễn Bình,customer0004003@example.com,0806204722,Nha Trang,active,2024-11-09 09:35:14,2026-08-03 09:35:14
CUS0010005,Bùi Hạnh,customer0010005@example.com,0652535375,Cần Thơ,active,2025-05-16 09:35:14,2026-08-05 09:35:14
CUS0001333,Đỗ Linh,customer0001333@example.com,0700970087,Huế,active,2026-06-14 09:35:14,2025-08-08 09:35:14
CUS0009888,Phan Yến,customer0009888@example.com,0585339937,Hải Phòng,active,2026-01-29 09:35:14,2026-08-01 09:35:14
CUS0005951,Đỗ Linh,customer0005951@example.com,0801454072,Hà Nội,active,2024-10-27 09:35:14,2026-08-03 09:35:14
CUS0006927,Lê Khánh,customer0006927@example.com,0644841546,Huế,active,2025-05-03 09:35:14,2026-08-01 09:35:14
CUS0001444,Huỳnh Linh,customer0001444@example.com,0519736170,Hà Nội,active,2025-09-16 09:35:14,2026-08-03 09:35:14
CUS0011566,Võ Long,customer0011566@example.com,0958417439,Hải Phòng,active,2025-01-30 09:35:14,2026-07-31 09:35:14
CUS0006459,Phạm Hùng,customer0006459@example.com,0930264868,Hải Phòng,active,2026-06-09 09:35:14,2026-08-06 09:35:14
CUS0004311,Hoàng Minh,customer0004311@example.com,0677132513,Hải Phòng,active,2026-04-16 09:35:14,2026-07-31 09:35:14
CUS0004900,Đỗ Nga,customer0004900@example.com,0949774927,Vũng Tàu,active,2025-01-08 09:35:14,2026-08-04 09:35:14
CUS0006131,Huỳnh Chiến,customer0006131@example.com,0422628151,Nha Trang,active,2025-07-01 09:35:14,2026-08-01 09:35:14
CUS0006533,Phạm Mai,customer0006533@example.com,0302740433,TP. Hồ Chí Minh,active,2024-09-05 09:35:14,2026-08-06 09:35:14
CUS0009496,Hồ Ngọc,customer0009496@example.com,0415035078,Huế,active,2025-06-30 09:35:14,2026-08-04 09:35:14
CUS0002570,Ngô Vân,customer0002570@example.com,0717167007,Nha Trang,active,2025-05-06 09:35:14,2026-08-01 09:35:14
CUS0008611,Phan Hải,customer0008611@example.com,0987208418,TP. Hồ Chí Minh,active,2025-12-26 09:35:14,2026-08-02 09:35:14
CUS0004278,Đỗ Sơn,customer0004278@example.com,0410954926,Huế,active,2026-01-22 09:35:14,2026-08-03 09:35:14
CUS0003667,Phan Nga,customer0003667@example.com,0755930620,Cần Thơ,active,2025-11-10 09:35:14,2026-08-02 09:35:14
CUS0010192,Hồ Nam,customer0010192@example.com,0934679537,Hà Nội,active,2025-12-26 09:35:14,2026-07-31 09:35:14
CUS0002447,Đỗ Thảo,customer0002447@example.com,0916316886,Hà Nội,active,2026-03-24 09:35:14,2026-08-03 09:35:14
CUS0005008,Võ Trang,customer0005008@example.com,0322054680,Cần Thơ,active,2024-08-26 09:35:14,2026-08-05 09:35:14
CUS0003658,Hồ Vân,customer0003658@example.com,0394784540,Hà Nội,active,2025-08-18 09:35:14,2026-08-01 09:35:14
CUS0009704,Phan Quân,customer0009704@example.com,0870267421,Nha Trang,active,2025-05-03 09:35:14,2026-08-02 09:35:14
CUS0003173,Nguyễn Linh,customer0003173@example.com,0531476000,Hà Nội,active,2026-04-14 09:35:14,2026-08-03 09:35:14
CUS0001224,Phạm Phong,customer0001224@example.com,0511717147,Cần Thơ,active,2026-08-03 09:35:14,2026-08-03 09:35:14
CUS0005573,Phạm Hạnh,customer0005573@example.com,0493358570,Huế,active,2026-03-20 09:35:14,2026-08-01 09:35:14
CUS0007961,Phan Khánh,customer0007961@example.com,0716777371,Đà Nẵng,active,2024-08-10 09:35:14,2026-08-05 09:35:14
CUS0000545,Đặng Trang,customer0000545@example.com,0671972453,Cần Thơ,active,2026-02-05 09:35:14,2026-08-03 09:35:14
CUS0001205,Dương Phong,customer0001205@example.com,0410923058,Huế,active,2025-04-16 09:35:14,2026-08-01 09:35:14
CUS0006836,Đỗ Thảo,customer0006836@example.com,0549715181,TP. Hồ Chí Minh,active,2025-12-23 09:35:14,2026-08-05 09:35:14
CUS0009820,Ngô Hải,customer0009820@example.com,0910178063,Nha Trang,active,2026-04-10 09:35:14,2026-08-03 09:35:14
CUS0010940,Đỗ Chiến,customer0010940@example.com,0901796842,TP. Hồ Chí Minh,active,2025-07-12 09:35:14,2026-07-31 09:35:14
CUS0002638,Phan Sơn,customer0002638@example.com,0455106225,Hà Nội,active,2025-12-04 09:35:14,2026-08-02 09:35:14
CUS0011639,Dương Hoàng,customer0011639@example.com,0573612814,Nha Trang,active,2024-08-18 09:35:14,2026-07-31 09:35:14
CUS0008169,Trần Mai,customer0008169@example.com,0953473719,Huế,active,2024-12-29 09:35:14,2026-08-05 09:35:14
CUS0010299,Vũ Thảo,customer0010299@example.com,0441796341,Đà Nẵng,active,2026-06-07 09:35:14,2026-08-01 09:35:14
CUS0006214,Phạm Hoàng,customer0006214@example.com,0580491296,TP. Hồ Chí Minh,active,2026-05-05 09:35:14,2026-08-06 09:35:14
CUS0010478,Đỗ Long,customer0010478@example.com,0493488953,Hải Phòng,active,2025-01-10 09:35:14,2026-08-04 09:35:14
CUS0000878,Hồ Sơn,customer0000878@example.com,0633797583,Huế,active,2025-12-24 09:35:14,2026-08-02 09:35:14
CUS0009755,Đỗ Nga,customer0009755@example.com,0934120514,Đà Nẵng,active,2025-07-01 09:35:14,2026-08-04 09:35:14
CUS0000197,Nguyễn Hùng,customer0000197@example.com,0980583804,TP. Hồ Chí Minh,active,2025-02-24 09:35:14,2026-08-03 09:35:14
CUS0011715,Phan Phong,customer0011715@example.com,0983607123,Hải Phòng,active,2025-12-12 09:35:14,2026-08-05 09:35:14
CUS0003384,Phan Vân,customer0003384@example.com,0769416091,TP. Hồ Chí Minh,active,2026-03-18 09:35:14,2026-08-05 09:35:14
CUS0004380,Hồ Vân,customer0004380@example.com,0612024550,Cần Thơ,active,2025-11-01 09:35:14,2026-08-06 09:35:14
CUS0008300,Bùi Linh,customer0008300@example.com,0609549114,Nha Trang,inactive,2026-04-02 09:35:14,2026-08-01 09:35:14
CUS0010221,Trần Hùng,customer0010221@example.com,0675317823,Nha Trang,active,2025-01-20 09:35:14,2026-08-03 09:35:14
CUS0002998,Đặng Hùng,customer0002998@example.com,0352240789,Đà Nẵng,active,2024-12-14 09:35:14,2026-08-05 09:35:14
CUS0007283,Lê Quân,customer0007283@example.com,0405585272,Đà Nẵng,active,2025-12-14 09:35:14,2026-07-31 09:35:14
CUS0002572,Ngô Vân,customer0002572@example.com,0643260251,Đà Nẵng,active,2024-11-13 09:35:14,2026-07-31 09:35:14
CUS0005690,Đỗ Hải,customer0005690@example.com,0923988973,TP. Hồ Chí Minh,active,2026-01-04 09:35:14,2026-08-06 09:35:14
CUS0010367,Phạm Hạnh,customer0010367@example.com,0390073920,Hà Nội,active,2026-03-06 09:35:14,2026-08-04 09:35:14
CUS0011263,Nguyễn Quân,customer0011263@example.com,0945253773,Đà Nẵng,active,2024-08-18 09:35:14,2026-07-31 09:35:14
CUS0011513,Huỳnh Hải,customer0011513@example.com,0426646956,TP. Hồ Chí Minh,active,2025-04-25 09:35:14,2026-08-03 09:35:14
CUS0004970,Đỗ Trang,customer0004970@example.com,0551727388,Hải Phòng,active,2026-06-19 09:35:14,2026-08-03 09:35:14
CUS0004712,Đỗ Thảo,customer0004712@example.com,0456880782,Hải Phòng,active,2025-03-31 09:35:14,2026-07-31 09:35:14
CUS0004164,Đặng Hải,customer0004164@example.com,0879681219,TP. Hồ Chí Minh,active,2025-01-09 09:35:14,2026-08-05 09:35:14
CUS0007458,Đặng Quân,customer0007458@example.com,0869299069,TP. Hồ Chí Minh,active,2026-04-24 09:35:14,2026-08-03 09:35:14
CUS0009618,Phạm Long,customer0009618@example.com,0939145840,Hà Nội,active,2025-03-19 09:35:14,2026-08-02 09:35:14
CUS0009039,Phan Yến,customer0009039@example.com,0540076117,Cần Thơ,active,2025-01-21 09:35:14,2026-08-01 09:35:14
CUS0002683,Vũ Khánh,customer0002683@example.com,0319140035,Nha Trang,active,2025-02-15 09:35:14,2026-08-05 09:35:14
CUS0011907,Phan Trang,customer0011907@example.com,0642490456,TP. Hồ Chí Minh,active,2025-04-30 09:35:14,2026-08-04 09:35:14
CUS0002509,Bùi Linh,customer0002509@example.com,0317085893,Hà Nội,active,2025-05-15 09:35:14,2026-08-04 09:35:14
CUS0005767,Trần Hoàng,customer0005767@example.com,0754481254,Nha Trang,active,2024-08-22 09:35:14,2026-08-02 09:35:14
CUS0001511,Hồ Hùng,customer0001511@example.com,0685093918,Đà Nẵng,active,2025-02-09 09:35:14,2026-08-03 09:35:14
CUS0004315,Đặng Sơn,customer0004315@example.com,0621760592,Vũng Tàu,active,2026-06-17 09:35:14,2026-08-03 09:35:14
CUS0006999,Phan Linh,customer0006999@example.com,0869717766,TP. Hồ Chí Minh,active,2024-11-08 09:35:14,2026-08-02 09:35:14
CUS0001245,Phạm Tuấn,customer0001245@example.com,0368127949,Hà Nội,active,2026-03-20 09:35:14,2026-07-31 09:35:14
CUS0010065,Đặng Chiến,customer0010065@example.com,0487352093,Đà Nẵng,active,2024-12-03 09:35:14,2026-08-04 09:35:14
CUS0006159,Ngô Thảo,customer0006159@example.com,0455663782,Đà Nẵng,active,2024-09-02 09:35:14,2026-08-06 09:35:14
CUS0010593,Dương Hiếu,customer0010593@example.com,0321367898,Vũng Tàu,active,2026-04-10 09:35:14,2026-08-04 09:35:14
CUS0004122,Đặng Việt,customer0004122@example.com,0904111123,Hải Phòng,active,2026-05-13 09:35:14,2026-08-05 09:35:14
CUS0004996,Ngô Hải,customer0004996@example.com,0861806408,TP. Hồ Chí Minh,active,2025-05-17 09:35:14,2025-12-13 09:35:14
CUS0008721,Phan Quân,customer0008721@example.com,0633998544,Hà Nội,active,2025-03-26 09:35:14,2026-08-02 09:35:14
CUS0006859,Huỳnh Linh,customer0006859@example.com,0913942233,Nha Trang,active,2025-12-29 09:35:14,2026-08-06 09:35:14
CUS0006557,Phan Giang,customer0006557@example.com,0661627931,Vũng Tàu,active,2024-08-12 09:35:14,2026-08-03 09:35:14
CUS0011377,Hoàng Việt,customer0011377@example.com,0640415751,Nha Trang,active,2026-03-02 09:35:14,2026-08-05 09:35:14
CUS0000255,Dương Phong,customer0000255@example.com,0353889235,Nha Trang,active,2025-03-04 09:35:14,2026-08-03 09:35:14
CUS0005262,Vũ Chiến,customer0005262@example.com,0575790780,TP. Hồ Chí Minh,active,2025-05-21 09:35:14,2026-08-06 09:35:14
CUS0004512,Phạm Minh,customer0004512@example.com,0535119960,Hà Nội,active,2025-09-05 09:35:14,2026-07-31 09:35:14
CUS0006726,Đặng Nga,customer0006726@example.com,0805880258,TP. Hồ Chí Minh,active,2025-02-27 09:35:14,2026-08-01 09:35:14
CUS0009927,Hoàng Nga,customer0009927@example.com,0556373197,Huế,active,2025-02-12 09:35:14,2026-08-04 09:35:14
CUS0000760,Phan Quân,customer0000760@example.com,0475528519,Đà Nẵng,active,2026-05-13 09:35:14,2026-07-31 09:35:14
CUS0000655,Đỗ Nam,customer0000655@example.com,0361171376,TP. Hồ Chí Minh,active,2025-07-22 09:35:14,2026-08-06 09:35:14
CUS0009494,Vũ Long,customer0009494@example.com,0949562851,Vũng Tàu,active,2024-09-13 09:35:14,2026-08-01 09:35:14
CUS0003402,Lê Vân,customer0003402@example.com,0562542962,Cần Thơ,active,2026-01-08 09:35:14,2026-08-05 09:35:14
CUS0001421,Lê Việt,customer0001421@example.com,0367486953,Vũng Tàu,active,2026-06-11 09:35:14,2026-08-04 09:35:14
CUS0003045,Nguyễn Hà,customer0003045@example.com,0904795347,Huế,active,2026-02-27 09:35:14,2026-08-05 09:35:14
CUS0002831,Huỳnh Vân,customer0002831@example.com,0956155763,TP. Hồ Chí Minh,active,2025-11-12 09:35:14,2026-08-03 09:35:14
CUS0008091,Bùi Minh,customer0008091@example.com,0573563220,Vũng Tàu,active,2025-02-20 09:35:14,2026-08-03 09:35:14
CUS0000329,Hoàng Giang,customer0000329@example.com,0493561367,Hải Phòng,active,2024-08-09 09:35:14,2026-08-06 09:35:14
CUS0000254,Phạm Hoàng,customer0000254@example.com,0661195009,Vũng Tàu,inactive,2026-01-27 09:35:14,2026-08-03 09:35:14
CUS0008133,Trần Phong,customer0008133@example.com,0787949921,Đà Nẵng,active,2025-10-31 09:35:14,2026-08-01 09:35:14
CUS0004378,Đặng Hạnh,customer0004378@example.com,0437973442,TP. Hồ Chí Minh,active,2025-08-21 09:35:14,2026-08-04 09:35:14
CUS0003020,Võ Sơn,customer0003020@example.com,0415396277,Hải Phòng,blocked,2026-04-07 09:35:14,2026-08-01 09:35:14
CUS0003030,Bùi Tuấn,customer0003030@example.com,0507883555,Cần Thơ,inactive,2025-11-09 09:35:14,2026-08-06 09:35:14
CUS0002637,Nguyễn Hùng,customer0002637@example.com,0848202531,Cần Thơ,active,2024-11-09 09:35:14,2026-08-03 09:35:14
CUS0010434,Ngô Khánh,customer0010434@example.com,0985145786,Huế,active,2025-03-09 09:35:14,2026-08-04 09:35:14
CUS0008616,Trần Hùng,customer0008616@example.com,0591697888,Huế,active,2024-11-22 09:35:14,2026-08-03 09:35:14
CUS0003019,Nguyễn Nga,customer0003019@example.com,0642116510,TP. Hồ Chí Minh,active,2026-02-07 09:35:14,2026-08-03 09:35:14
CUS0002946,Huỳnh Dũng,customer0002946@example.com,0764532994,Cần Thơ,active,2025-09-07 09:35:14,2026-08-02 09:35:14
CUS0003660,Lê Mai,customer0003660@example.com,0937065761,TP. Hồ Chí Minh,active,2024-08-12 09:35:14,2026-08-04 09:35:14
CUS0008517,Phan Minh,customer0008517@example.com,0453975215,Vũng Tàu,active,2025-01-09 09:35:14,2026-08-05 09:35:14
CUS0007078,Bùi Giang,customer0007078@example.com,0583985037,Cần Thơ,active,2025-05-29 09:35:14,2026-07-31 09:35:14
CUS0006149,Lê Chiến,customer0006149@example.com,0305440978,TP. Hồ Chí Minh,active,2025-11-18 09:35:14,2026-08-03 09:35:14
CUS0002664,Ngô Mai,customer0002664@example.com,0899139673,Vũng Tàu,active,2024-10-23 09:35:14,2025-12-04 09:35:14
CUS0011902,Hồ Hùng,customer0011902@example.com,0571343570,TP. Hồ Chí Minh,inactive,2026-06-16 09:35:14,2026-08-03 09:35:14
CUS0001363,Lê Hùng,customer0001363@example.com,0658744129,Hải Phòng,active,2026-07-28 09:35:14,2026-08-01 09:35:14
